Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789144855,1,,Aggregated,1.000000,0.000000,31,36,42,100,100,480,3600,3600,3600,3600,3600,33,0,31,164.24126064015383,27.302300091832876,3573.1909000873566,280.3333333333333
1789144856,1,,Aggregated,0.900000,0.000000,32,36,42,100,100,480,3600,3600,3600,3600,3600,34,0,31,160.37258532122874,27.302300091832876,3573.1909000873566,281.97058823529414
1789144857,1,,Aggregated,0.800000,0.000000,32,36,42,100,100,480,3600,3600,3600,3600,3600,35,0,32,156.70994002244302,27.302300091832876,3573.1909000873566,283.51428571428573
1789144858,1,,Aggregated,1.100000,0.000000,32,34,42,45,100,480,3600,3600,3600,3600,3600,36,0,31,153.19542502342827,27.302300091832876,3573.1909000873566,284.55555555555554
1789144859,1,,Aggregated,1.100000,0.000000,31,34,37,45,100,480,3600,3600,3600,3600,3600,37,0,31,149.85427029083507,27.302300091832876,3573.1909000873566,285.5405405405405
1789144860,1,,Aggregated,1.100000,0.000000,31,34,37,45,100,480,3600,3600,3600,3600,3600,38,0,31,146.70658685933603,27.302300091832876,3573.1909000873566,286.4736842105263
1789144861,1,,Aggregated,1.100000,0.000000,31,33,37,45,100,480,3600,3600,3600,3600,3600,39,0,31,143.6913666841216,27.302300091832876,3573.1909000873566,287.35897435897436
1789144862,1,,Aggregated,1.100000,0.000000,31,33,37,45,100,480,3600,3600,3600,3600,3600,40,0,31,140.8430625184439,27.302300091832876,3573.1909000873566,288.2
1789144863,1,,Aggregated,1.100000,0.000000,31,34,36,42,100,120,3600,3600,3600,3600,3600,41,0,31,138.22805855609477,27.302300091832876,3573.1909000873566,289.0
1789144864,1,,Aggregated,1.100000,0.000000,31,33,36,42,100,120,3600,3600,3600,3600,3600,42,0,31,135.58164763579234,27.07879990339279,3573.1909000873566,289.76190476190476
1789144865,1,,Aggregated,1.200000,0.000000,31,33,36,42,100,120,3600,3600,3600,3600,3600,43,0,31,133.1552162972647,27.07879990339279,3573.1909000873566,290.48837209302326
1789144866,1,,Aggregated,1.200000,0.000000,31,33,36,42,100,120,3600,3600,3600,3600,3600,44,0,31,130.80779320395297,27.07879990339279,3573.1909000873566,291.1818181818182
1789144867,1,,Aggregated,0.900000,0.000000,31,32,36,42,100,120,3600,3600,3600,3600,3600,45,0,31,128.5241066913224,27.07879990339279,3573.1909000873566,291.84444444444443
1789144868,1,,Aggregated,0.900000,0.000000,31,33,36,41,100,120,3600,3600,3600,3600,3600,46,0,31,126.62871306685165,27.07879990339279,3573.1909000873566,292.4782608695652
1789144869,1,,Aggregated,0.900000,0.000000,31,33,36,41,100,120,3600,3600,3600,3600,3600,47,0,31,124.54876810653096,27.07879990339279,3573.1909000873566,293.0851063829787
1789144870,1,,Aggregated,0.900000,0.000000,31,33,36,41,100,120,3600,3600,3600,3600,3600,48,0,31,122.68081252311822,27.07879990339279,3573.1909000873566,293.6666666666667
1789144871,1,,Aggregated,0.900000,0.000000,31,33,36,41,100,120,3600,3600,3600,3600,3600,49,0,31,120.81959798213627,27.07879990339279,3573.1909000873566,294.2244897959184
1789144875,1,,Aggregated,0.900000,0.000000,31,33,36,41,100,120,3600,3600,3600,3600,3600,50,0,31,119.02531602609902,27.07879990339279,3573.1909000873566,294.74
1789144876,1,,Aggregated,0.900000,0.000000,31,34,39,45,100,480,490,3600,3600,3600,3600,54,0,31,123.16769262306669,27.07879990339279,3573.1909000873566,279.1296296296296
